doc_id,text,date,client,machine_id,problem_category,key_component,source_file,source_sheet
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|24|SSLM21001NI|2020-08-05,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|24|SSLM21001NI|2020-08-05
日期：2020-08-05 00:00:00
客戶：ProV
機台編號：SSLM21001NI
問題分類：訊號與干擾
症狀：該機型正常trigger電壓:24V
處理方式：訊號另外接虛擬軸給Area Scan用
根因：訊號線路「並聯」給AreaScan trigger用
完整內容：發生日期: 2020-08-05
客戶: ProV
機台編號: SSLM21001NI
問題分類: 訊號與干擾
關鍵元件: N/A
問題現象: 該機型正常trigger電壓:24V，由於訊號線路「並聯」給AreaScan trigger用，導致電壓不足(約18V)LineScan無法成像。
[解決方式]
訊號另外接虛擬軸給Area Scan用
維修處理: 
更換硬體: Trigger訊號
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2020-08-05 00:00:00,ProV,SSLM21001NI,訊號與干擾,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|25|SSLM21006NR|2020-08-25,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|25|SSLM21006NR|2020-08-25
日期：2020-08-25 00:00:00
客戶：上海
日月光
機台編號：SSLM21006NR
問題分類：光源系統
關鍵元件：光控, 光源控制器
症狀：1.使用Strobe功能時
處理方式：光控型號PC-24V60W-2-SR
完整內容：發生日期: 2020-08-25
客戶: 上海
日月光
機台編號: SSLM21006NR
問題分類: 光源系統
關鍵元件: 光控, 光源控制器
問題現象: 1.使用Strobe功能時，軟體下命令亮度0時，光源仍會微量
2.解決方式->煥光控即無問題  OR 請供應商調整光控阻抗
維修處理: 光控型號PC-24V60W-2-SR
更換硬體: 光源控制器
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2020-08-25 00:00:00,"上海
日月光",SSLM21006NR,光源系統,"光控, 光源控制器",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|26|SSLM21006NR|2020-08-28,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|26|SSLM21006NR|2020-08-28
日期：2020-08-28 00:00:00
客戶：上海
日月光
機台編號：SSLM21006NR
問題分類：取像異常
關鍵元件：VLS
症狀：影像錯位 (影像的尾端
處理方式：2.C:\Program Files\MVTec\HALCON-12.0\bin
根因：使用halcon 12.0.3 dll所造成
完整內容：發生日期: 2020-08-28
客戶: 上海
日月光
機台編號: SSLM21006NR
問題分類: 取像異常
關鍵元件: VLS
問題現象: 問題：影像錯位 (影像的尾端,包含到起始端影像，如右圖)
1.發生於VLS v1.2.8.6 or v1.3.0.x
原因：使用halcon 12.0.3 dll所造成
解決方式 將 halcon-12.0.4.2-windows-x64 update.rar的bin資料夾內容直接覆蓋於下路徑
2.C:\Program Files\MVTec\HALCON-12.0\bin
維修處理: 
更換硬體: 影像錯位
異常
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2020-08-28 00:00:00,"上海
日月光",SSLM21006NR,取像異常,VLS,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|27|SSST22002TS|UNKNOWN,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|27|SSST22002TS|UNKNOWN
日期：UNKNOWN
客戶：碁鼎
機台編號：SSST22002TS
問題分類：訊號與干擾
關鍵元件：CCD, VLS
症狀：VLS show取像失敗
處理方式：※LineScan曝光時間過長導致(exposure time:沒設定為50us)導至取像失敗※
根因：(exposure time:沒設定為50us)導至取像失敗※ LineScan CCD
完整內容：發生日期: UNKNOWN
客戶: 碁鼎
機台編號: SSST22002TS
問題分類: 訊號與干擾
關鍵元件: CCD, VLS
問題現象: 問題：VLS show取像失敗,且Log顯示trigger收取不足。
1.使用Device Test 搭 MicroDisplay 能取像成功。
2.使用示波器與DAQ卡皆能量到正常的訊號與訊號數量。
(不管是DeviceTest or Handler送訊號皆量測正常)
3.電腦也跟SSST22003TS交換測試，仍然掃像失敗
4.Handler掃像速度放很慢，搭配VLS取像則成功
解決方式
※LineScan曝光時間過長導致(exposure time:沒設定為50us)導至取像失敗※
維修處理: 
更換硬體: LineScan CCD
(Ned)
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",UNKNOWN,碁鼎,SSST22002TS,訊號與干擾,"CCD, VLS",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|28|SSLM22001SR|UNKNOWN,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|28|SSLM22001SR|UNKNOWN
日期：UNKNOWN
客戶：景碩
機台編號：SSLM22001SR
問題分類：訊號與干擾
關鍵元件：Trigger卡, VLS
症狀：VLS show取像失敗
處理方式：2.  EtherCat 需跨接Load(附載:電組)訊號才會是正常方波
完整內容：發生日期: UNKNOWN
客戶: 景碩
機台編號: SSLM22001SR
問題分類: 訊號與干擾
關鍵元件: Trigger卡, VLS
問題現象: 問題：VLS show取像失敗,且Log顯示trigger收取不足。
1. EtherCat DO0 ( Digital output 0 ) 送出的訊號異常。
2. Opto trigger卡的輸入(第1、2腳指撥往上)切成差動訊號。(應為開集極訊號-第1、2腳指撥往下)

解決方式
1.  24V Opto trigger卡-指撥設定錯誤導致，設定為全部撥下，才能正常取像
2.  EtherCat 需跨接Load(附載:電組)訊號才會是正常方波。
維修處理: 
更換硬體: Opto (trigger卡)
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",UNKNOWN,景碩,SSLM22001SR,訊號與干擾,"Trigger卡, VLS",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|29|SSLM13007SR|2021-03-29,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|29|SSLM13007SR|2021-03-29
日期：2021-03-29 00:00:00
客戶：景碩
機台編號：SSLM13007SR
問題分類：訊號與干擾
關鍵元件：CCD, VLS
症狀：雙面產生
處理方式：取像正常
完整內容：發生日期: 2021-03-29
客戶: 景碩
機台編號: SSLM13007SR
問題分類: 訊號與干擾
關鍵元件: CCD, VLS
問題現象: 問題：雙面產生，約掃像6次，會出現1次影像錯亂問題。
1.更換擷取卡、Commcan/Runtime Driver卸下重新安裝，問題一樣。
2.使用Halcon 12.0.1(原Halcon 12.0.4.2)，問題一樣。
3.更換SSLM13006SR測試OK IPC，問題一樣。
4.單面產生，不會出現影像錯亂問題(取樣>100次)。
5.VLS不轉圖，不檢測，直接掃像後顯示在畫面上，問題一樣。
6.更換CCD，問題一樣。
7.外接Trigger Cable，取像正常。
維修處理: 
更換硬體: Trigger Cable
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2021-03-29 00:00:00,景碩,SSLM13007SR,訊號與干擾,"CCD, VLS",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|30|SSST22001TC|2021-04-10,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|30|SSST22001TC|2021-04-10
日期：2021-04-10 00:00:00
客戶：景碩
機台編號：SSST22001TC
問題分類：光源系統
關鍵元件：光源控制器
症狀：手動旋鈕到低亮度時
處理方式：※請廠商來更換光源控制器※
完整內容：發生日期: 2021-04-10
客戶: 景碩
機台編號: SSST22001TC
問題分類: 光源系統
關鍵元件: 光源控制器
問題現象: 手動旋鈕到低亮度時，光源會閃爍 (分類機的四支藍光皆會)
解決方式
※請廠商來更換光源控制器※
維修處理: 
更換硬體: 光源控制器
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2021-04-10 00:00:00,景碩,SSST22001TC,光源系統,光源控制器,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|31|SSST22002TC|2021-05-05,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|31|SSST22002TC|2021-05-05
日期：2021-05-05 00:00:00
客戶：景碩
機台編號：SSST22002TC
問題分類：光源系統
關鍵元件：Relay
症狀：在Handler介面將光源Relay ON時
處理方式：已自行修改配線
根因：配線商將Relay A/B接點 接反
完整內容：發生日期: 2021-05-05
客戶: 景碩
機台編號: SSST22002TC
問題分類: 光源系統
關鍵元件: Relay
問題現象: 問題：在Handler介面將光源Relay ON時，光源會暗掉。
(控制相反)
原因： 配線商將Relay A/B接點 接反。
5/5耿瑋詢問明傑修改方式，已自行修改配線。
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2021-05-05 00:00:00,景碩,SSST22002TC,光源系統,Relay,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|32|SSLM13008SR|2021-05-11,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|32|SSLM13008SR|2021-05-11
日期：2021-05-11 00:00:00
客戶：景碩
機台編號：SSLM13008SR
問題分類：光源系統
症狀：SSLM - new 8K LineScan (4S mode) 紅、藍光各開15%時
處理方式：導致光打不進sensor 進而影響影像亮度
根因：治具長度為157.5mm
完整內容：發生日期: 2021-05-11
客戶: 景碩
機台編號: SSLM13008SR
問題分類: 光源系統
關鍵元件: N/A
問題現象: SSLM - new 8K LineScan (4S mode) 紅、藍光各開15%時，
台車灰階可到50(如右圖)。
但SSLM13008SR 影像亮度明顯與上述不同，且光源各開到100%，成像效過不會過曝 (正常來講要過曝)。 

原因：治具長度為157.5mm，機台上治具實際為147.5mm導致光源角度過高，導致光打不進sensor 進而影響影像亮度
維修處理: 
更換硬體: 光源治具
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2021-05-11 00:00:00,景碩,SSLM13008SR,光源系統,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|33|SSLM11022SR|2021-05-14,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|33|SSLM11022SR|2021-05-14
日期：2021-05-14 00:00:00
客戶：景碩
機台編號：SSLM11022SR
問題分類：其他/未分類
症狀：Handler開批時
處理方式：目前另使用USB轉COM Port排除問題
完整內容：發生日期: 2021-05-14
客戶: 景碩
機台編號: SSLM11022SR
問題分類: 其他/未分類
關鍵元件: N/A
問題現象: Handler開批時，COM1失能
目前另使用USB轉COM Port排除問題
維修處理: 
更換硬體: COM Port
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2021-05-14 00:00:00,景碩,SSLM11022SR,其他/未分類,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|34|SSLM11023SR|2021-05-27,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|34|SSLM11023SR|2021-05-27
日期：2021-05-27 00:00:00
客戶：景碩
機台編號：SSLM11023SR
問題分類：其他/未分類
症狀：Handler開批時
處理方式：偏向主機板問題
完整內容：發生日期: 2021-05-27
客戶: 景碩
機台編號: SSLM11023SR
問題分類: 其他/未分類
關鍵元件: N/A
問題現象: Handler開批時，COM3失能
目前另使用USB轉COM Port排除問題
Hnadler人員程式查明，無與COM Port衝突，偏向主機板問題
維修處理: 
更換硬體: COM Port
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2021-05-27 00:00:00,景碩,SSLM11023SR,其他/未分類,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|35|SSST20001IC|2021-07-19,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|35|SSST20001IC|2021-07-19
日期：2021-07-19 00:00:00
客戶：高雄日月光
機台編號：SSST20001IC
問題分類：光源系統
關鍵元件：CCD, 光控, 光源控制器
症狀：上下CCD取像亮度差異過大(至少差20%以上)
處理方式：與上CCD取像亮度差異相近
完整內容：發生日期: 2021-07-19
客戶: 高雄日月光
機台編號: SSST20001IC
問題分類: 光源系統
關鍵元件: CCD, 光控, 光源控制器
問題現象: 上下CCD取像亮度差異過大(至少差20%以上)，將下CCD亮度過大的光控，更換其它光控，與上CCD取像亮度差異相近
維修處理: 
更換硬體: 光源控制器
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2021-07-19 00:00:00,高雄日月光,SSST20001IC,光源系統,"CCD, 光控, 光源控制器",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|36|SSST20001IC|2021-07-20,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|36|SSST20001IC|2021-07-20
日期：2021-07-20 00:00:00
客戶：高雄日月光
機台編號：SSST20001IC
問題分類：訊號與干擾
關鍵元件：CCD, 線材
症狀：背面(下CCD)偶發-LineScan取像失敗
處理方式：11次取像失敗
根因：生產時
完整內容：發生日期: 2021-07-20
客戶: 高雄日月光
機台編號: SSST20001IC
問題分類: 訊號與干擾
關鍵元件: CCD, 線材
問題現象: 背面(下CCD)偶發-LineScan取像失敗

DAQ量測訊號數量正常，但取像失敗
供料手臂放料瞬間 有量測到訊號(雜訊)

最後控工在 供料手臂的繼電器加上火花消除器，異常頻率減少很多。
 
出機至今，仍有偶發性取像失敗情況

出機前時常取像失敗，因為生產時，在上下取料時，都會有突波訊號進來
(還沒進行掃像時)，最後是加火花消除器，取像3000次OK 才出機

7/23
發生SSST20001IC 取像失敗異常，約50片會出現一次，
最後把上下CCD的Trigger線拉出線槽外，
昨天已跑了約3千片沒有在發生異常，
(SSLM13007SR也是取像異常，把Trigger線拉出線槽外後就正常)

2022 9/1   11:26加裝OVP與線後
2022 9/1   12:00 ~9/7   15:47取像91788次，16次取像失敗
2022 9/14 15:00更換OVP到4XMO-C有隔離線材
2022 9/14 15:10 ~9/22 23:59取像53332次，11次取像失敗
維修處理: 
更換硬體: 偶發
取像失敗問題
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2021-07-20 00:00:00,高雄日月光,SSST20001IC,訊號與干擾,"CCD, 線材",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
"20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|37|SSLM21022SR
~
SSLM21023SR|2022-01-27","【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|37|SSLM21022SR
~
SSLM21023SR|2022-01-27
日期：2022-01-27 00:00:00
客戶：深南
機台編號：SSLM21022SR
~
SSLM21023SR
問題分類：光源系統
關鍵元件：RS232
症狀：1.實體COM Port無法使用
處理方式：電腦重開即可
完整內容：發生日期: 2022-01-27
客戶: 深南
機台編號: SSLM21022SR
~
SSLM21023SR
問題分類: 光源系統
關鍵元件: RS232
問題現象: 1.實體COM Port無法使用，故光源無法控制
2.使用Usb轉RS232，可以使用
3.供應商現場處理為隱藏裝置占用到Comport，全部將隱藏裝置刪除(PS：不可勾選「刪除此裝置的驅動程式軟體」
)，電腦重開即可
維修處理: 
更換硬體: 主機板AIMB-787
COM Port
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2022-01-27 00:00:00,深南,"SSLM21022SR
~
SSLM21023SR",光源系統,RS232,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
